phase,layer,expert,load,matrix_ops,cycle_source,cycle_delta,run,source_file,line_number,cycles_per_token
prefill,6,1,7,3,rdtsc,29329144,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3063,4189877.714285714
prefill,6,2,6,3,rdtsc,25488636,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3064,4248106.0
prefill,6,3,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3065,
prefill,6,4,14,3,rdtsc,58264270,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3066,4161733.5714285714
prefill,6,5,10,3,rdtsc,42034678,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3067,4203467.8
prefill,6,6,19,3,rdtsc,79293111,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3068,4173321.6315789474
prefill,6,7,15,3,rdtsc,62271149,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3069,4151409.933333333
prefill,6,8,1,3,rdtsc,4620495,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3070,4620495.0
prefill,6,9,9,3,rdtsc,37608459,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3071,4178717.6666666665
prefill,6,10,4,3,rdtsc,16801854,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3072,4200463.5
prefill,6,11,8,3,rdtsc,33244470,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3073,4155558.75
prefill,6,12,39,3,rdtsc,161855969,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3074,4150153.0512820515
prefill,6,13,11,3,rdtsc,45766774,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3075,4160615.8181818184
prefill,6,14,22,3,rdtsc,91711414,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3076,4168700.6363636362
prefill,6,15,11,3,rdtsc,45789953,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3077,4162723.0
prefill,6,16,22,3,rdtsc,91476627,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3078,4158028.5
prefill,6,17,10,3,rdtsc,41701277,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3079,4170127.7
prefill,6,18,3,3,rdtsc,12669947,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3080,4223315.666666667
prefill,6,19,6,3,rdtsc,25294524,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3081,4215754.0
prefill,6,20,45,3,rdtsc,186846197,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3082,4152137.711111111
prefill,6,21,48,3,rdtsc,199241865,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3083,4150872.1875
prefill,6,22,1,3,rdtsc,4621354,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3084,4621354.0
prefill,6,23,18,3,rdtsc,76173895,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3085,4231883.055555556
prefill,6,24,4,3,rdtsc,16877798,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3086,4219449.5
prefill,6,25,13,3,rdtsc,54126651,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3087,4163588.5384615385
prefill,6,26,17,3,rdtsc,71251110,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3088,4191241.7647058824
prefill,6,27,24,3,rdtsc,99696092,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3089,4154003.8333333335
prefill,6,28,7,3,rdtsc,29782779,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3090,4254682.714285715
prefill,6,29,13,3,rdtsc,54229408,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3091,4171492.923076923
prefill,6,30,17,3,rdtsc,70902721,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3092,4170748.294117647
prefill,6,31,18,3,rdtsc,74999888,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3093,4166660.4444444445
prefill,7,0,24,3,rdtsc,100798380,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3094,4199932.5
prefill,7,1,24,3,rdtsc,99826499,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3095,4159437.4583333335
prefill,7,2,1,3,rdtsc,4623967,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3096,4623967.0
prefill,7,3,19,3,rdtsc,79012183,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3097,4158535.947368421
prefill,7,4,32,3,rdtsc,132990290,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3098,4155946.5625
prefill,7,5,4,3,rdtsc,16881266,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3099,4220316.5
prefill,7,6,7,3,rdtsc,29170307,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3100,4167186.714285714
prefill,7,7,9,3,rdtsc,37651140,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3101,4183460.0
prefill,7,8,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3102,
prefill,7,9,1,3,rdtsc,4626953,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3103,4626953.0
prefill,7,10,9,3,rdtsc,37560988,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3104,4173443.111111111
prefill,7,11,4,3,rdtsc,16765426,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3105,4191356.5
prefill,7,12,4,3,rdtsc,16766175,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3106,4191543.75
prefill,7,13,43,3,rdtsc,179802243,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3107,4181447.511627907
prefill,7,14,26,3,rdtsc,108657199,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3108,4179123.0384615385
prefill,7,15,7,3,rdtsc,29261326,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3109,4180189.4285714286
prefill,7,16,35,3,rdtsc,145340672,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3110,4152590.6285714284
prefill,7,17,14,3,rdtsc,58446662,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3111,4174761.5714285714
prefill,7,18,10,3,rdtsc,41622871,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3112,4162287.1
prefill,7,19,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3113,
prefill,7,20,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3114,
prefill,7,21,3,3,rdtsc,12646785,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3115,4215595.0
prefill,7,22,14,3,rdtsc,58213250,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3116,4158089.285714286
prefill,7,23,38,3,rdtsc,158105549,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3117,4160672.3421052634
prefill,7,24,10,3,rdtsc,41561771,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3118,4156177.1
prefill,7,25,13,3,rdtsc,54855010,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3119,4219616.153846154
prefill,7,26,22,3,rdtsc,91511540,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3120,4159615.4545454546
prefill,7,27,28,3,rdtsc,116165617,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3121,4148772.035714286
prefill,7,28,20,3,rdtsc,83250883,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3122,4162544.15
prefill,7,29,25,3,rdtsc,104137453,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3123,4165498.12
prefill,7,30,9,3,rdtsc,37556627,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3124,4172958.5555555555
prefill,7,31,1,3,rdtsc,4635030,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3125,4635030.0
prefill,8,0,13,3,rdtsc,54217722,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3126,4170594.0
prefill,8,1,25,3,rdtsc,103950020,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3127,4158000.8
prefill,8,2,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3128,
prefill,8,3,15,3,rdtsc,63851361,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3129,4256757.4
prefill,8,4,16,3,rdtsc,66382727,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3130,4148920.4375
prefill,8,5,40,3,rdtsc,166455612,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3131,4161390.3
prefill,8,6,17,3,rdtsc,70798025,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3132,4164589.705882353
prefill,8,7,18,3,rdtsc,75000061,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3133,4166670.0555555555
prefill,8,8,40,3,rdtsc,166127523,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3134,4153188.075
prefill,8,9,20,3,rdtsc,83253744,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3135,4162687.2
prefill,8,10,3,3,rdtsc,12773153,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3136,4257717.666666667
prefill,8,11,6,3,rdtsc,25063967,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3137,4177327.8333333335
prefill,8,12,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3138,
prefill,8,13,21,3,rdtsc,87463469,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3139,4164927.095238095
prefill,8,14,4,3,rdtsc,16761603,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3140,4190400.75
prefill,8,15,30,3,rdtsc,124675152,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3141,4155838.4
prefill,8,16,37,3,rdtsc,153691129,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3142,4153814.2972972975
prefill,8,17,16,3,rdtsc,66551293,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3143,4159455.8125
prefill,8,18,13,3,rdtsc,54208914,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3144,4169916.4615384615
prefill,8,19,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3145,
prefill,8,20,22,3,rdtsc,91565970,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3146,4162089.5454545454
prefill,8,21,2,3,rdtsc,8553703,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3147,4276851.5
prefill,8,22,19,3,rdtsc,79099833,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3148,4163149.1052631577
prefill,8,23,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3149,
prefill,8,24,5,3,rdtsc,21037523,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3150,4207504.6
prefill,8,25,5,3,rdtsc,21072210,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3151,4214442.0
prefill,8,26,25,3,rdtsc,104129556,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3152,4165182.24
prefill,8,27,1,3,rdtsc,4627362,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3153,4627362.0
prefill,8,28,7,3,rdtsc,29353754,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3154,4193393.4285714286
prefill,8,29,10,3,rdtsc,42127858,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3155,4212785.8
prefill,8,30,4,3,rdtsc,17004556,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3156,4251139.0
prefill,8,31,22,3,rdtsc,91707740,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3157,4168533.6363636362
prefill,9,0,7,3,rdtsc,29291552,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3158,4184507.4285714286
prefill,9,1,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3159,
prefill,9,2,3,3,rdtsc,12668071,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3160,4222690.333333333
prefill,9,3,7,3,rdtsc,29215395,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3161,4173627.8571428573
prefill,9,4,1,3,rdtsc,4629076,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3162,4629076.0
prefill,9,5,14,3,rdtsc,58232227,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3163,4159444.785714286
prefill,9,6,3,3,rdtsc,12677158,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3164,4225719.333333333
prefill,9,7,41,3,rdtsc,170315891,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3165,4154046.1219512196
prefill,9,8,6,3,rdtsc,25093799,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3166,4182299.8333333335
prefill,9,9,50,3,rdtsc,207712479,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3167,4154249.58
prefill,9,10,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3168,
prefill,9,11,39,3,rdtsc,161861510,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3169,4150295.128205128
prefill,9,12,13,3,rdtsc,54092657,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3170,4160973.6153846155
prefill,9,13,4,3,rdtsc,16768301,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3171,4192075.25
prefill,9,14,1,3,rdtsc,4619975,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3172,4619975.0
prefill,9,15,24,3,rdtsc,99558187,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3173,4148257.7916666665
prefill,9,16,33,3,rdtsc,137310037,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3174,4160910.212121212
prefill,9,17,25,3,rdtsc,103944103,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3175,4157764.12
prefill,9,18,8,3,rdtsc,33413961,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3176,4176745.125
prefill,9,19,1,3,rdtsc,4616448,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3177,4616448.0
prefill,9,20,20,3,rdtsc,83191641,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3178,4159582.05
prefill,9,21,21,3,rdtsc,87812143,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3179,4181530.619047619
prefill,9,22,26,3,rdtsc,108403295,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3180,4169357.5
prefill,9,23,7,3,rdtsc,29434109,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3181,4204872.714285715
prefill,9,24,4,3,rdtsc,17292927,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3182,4323231.75
prefill,9,25,13,3,rdtsc,54598914,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3183,4199916.461538462
prefill,9,26,26,3,rdtsc,108845943,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3184,4186382.423076923
prefill,9,27,10,3,rdtsc,41726038,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3185,4172603.8
prefill,9,28,16,3,rdtsc,66532218,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3186,4158263.625
prefill,9,29,10,3,rdtsc,41694619,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3187,4169461.9
prefill,9,30,18,3,rdtsc,75040232,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3188,4168901.777777778
prefill,9,31,5,3,rdtsc,21121319,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3189,4224263.8
prefill,10,0,6,3,rdtsc,25121686,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3190,4186947.6666666665
prefill,10,1,7,3,rdtsc,29256609,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3191,4179515.5714285714
prefill,10,2,1,3,rdtsc,4621020,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3192,4621020.0
prefill,10,3,2,3,rdtsc,8574252,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3193,4287126.0
prefill,10,4,8,3,rdtsc,33346402,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3194,4168300.25
prefill,10,5,26,3,rdtsc,108012487,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3195,4154326.423076923
prefill,10,6,44,3,rdtsc,182960492,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3196,4158193.0
prefill,10,7,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3197,
prefill,10,8,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3198,
prefill,10,9,2,3,rdtsc,8647249,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3199,4323624.5
prefill,10,10,43,3,rdtsc,178337906,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3200,4147393.1627906975
prefill,10,11,11,3,rdtsc,45784685,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3201,4162244.090909091
prefill,10,12,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3202,
prefill,10,13,22,3,rdtsc,91565995,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3203,4162090.6818181816
prefill,10,14,4,3,rdtsc,16766673,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3204,4191668.25
prefill,10,15,36,3,rdtsc,149950983,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3205,4165305.0833333335
prefill,10,16,25,3,rdtsc,105161499,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3206,4206459.96
prefill,10,17,32,3,rdtsc,132771019,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3207,4149094.34375
prefill,10,18,11,3,rdtsc,45910221,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3208,4173656.4545454546
prefill,10,19,34,3,rdtsc,142164649,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3209,4181313.205882353
prefill,10,20,7,3,rdtsc,29319338,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3210,4188476.8571428573
prefill,10,21,14,3,rdtsc,58431867,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3211,4173704.785714286
prefill,10,22,10,3,rdtsc,41755755,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3212,4175575.5
prefill,10,23,5,3,rdtsc,21028400,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3213,4205680.0
prefill,10,24,13,3,rdtsc,54156758,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3214,4165904.4615384615
prefill,10,25,10,3,rdtsc,41743438,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3215,4174343.8
prefill,10,26,3,3,rdtsc,12637294,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3216,4212431.333333333
prefill,10,27,17,3,rdtsc,70805036,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3217,4165002.117647059
prefill,10,28,51,3,rdtsc,211723971,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3218,4151450.411764706
prefill,10,29,5,3,rdtsc,21030866,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3219,4206173.2
prefill,10,30,1,3,rdtsc,4634364,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3220,4634364.0
prefill,10,31,6,3,rdtsc,25111182,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3221,4185197.0
prefill,11,0,1,3,rdtsc,4631942,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3222,4631942.0
prefill,11,1,2,3,rdtsc,8605150,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3223,4302575.0
prefill,11,2,4,3,rdtsc,16757654,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3224,4189413.5
prefill,11,3,2,3,rdtsc,8644388,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3225,4322194.0
prefill,11,4,26,3,rdtsc,107992164,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3226,4153544.769230769
prefill,11,5,13,3,rdtsc,54293646,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3227,4176434.3076923075
prefill,11,6,3,3,rdtsc,12665208,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3228,4221736.0
prefill,11,7,8,3,rdtsc,33322154,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3229,4165269.25
prefill,11,8,10,3,rdtsc,41618888,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3230,4161888.8
prefill,11,9,10,3,rdtsc,41670188,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3231,4167018.8
prefill,11,10,27,3,rdtsc,112394159,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3232,4162746.6296296297
prefill,11,11,16,3,rdtsc,66420944,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3233,4151309.0
prefill,11,12,26,3,rdtsc,107976839,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3234,4152955.346153846
prefill,11,13,50,3,rdtsc,207825368,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3235,4156507.36
prefill,11,14,7,3,rdtsc,29161102,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3236,4165871.714285714
prefill,11,15,10,3,rdtsc,41671386,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3237,4167138.6
prefill,11,16,9,3,rdtsc,37555856,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3238,4172872.888888889
prefill,11,17,22,3,rdtsc,91700960,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3239,4168225.4545454546
prefill,11,18,1,3,rdtsc,4620599,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3240,4620599.0
prefill,11,19,28,3,rdtsc,116545094,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3241,4162324.785714286
prefill,11,20,35,3,rdtsc,145232377,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3242,4149496.4857142856
prefill,11,21,4,3,rdtsc,16754056,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3243,4188514.0
prefill,11,22,5,3,rdtsc,21088892,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3244,4217778.4
prefill,11,23,22,3,rdtsc,91421654,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3245,4155529.727272727
prefill,11,24,34,3,rdtsc,141191397,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3246,4152688.1470588236
prefill,11,25,40,3,rdtsc,166092492,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3247,4152312.3
prefill,11,26,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3248,
prefill,11,27,31,3,rdtsc,128743309,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3249,4153009.9677419355
prefill,11,28,1,3,rdtsc,4627305,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3250,4627305.0
prefill,11,29,4,3,rdtsc,16758062,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3251,4189515.5
prefill,11,30,1,3,rdtsc,4638808,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3252,4638808.0
prefill,11,31,4,3,rdtsc,16763736,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3253,4190934.0
prefill,12,0,14,3,rdtsc,58905717,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3254,4207551.214285715
prefill,12,1,38,3,rdtsc,158189877,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3255,4162891.5
prefill,12,2,22,3,rdtsc,91525081,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3256,4160230.9545454546
